公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G
6655,科定,其他,5791.085,18069.145,1731.275,3.81065,0.15775,304625.65,2.26195,94.465,1241.925,1336.39,0.053,916,814,705,645,0.42,10,0.02,0,0,0,8,4,0.125,0.9833,1,50,25,50,63
6657,華安,生技醫療業,224.18575,864.463,24608.08,2.9834,0.08075,36815,17.76675,0,75.6735,75.6735,0.03575,2126,1851,792,835,0.3333,0,0,0,0,0,7,3,0,0.9846,3,56,25,77,51
6658,聯策,其他電子業,4065.78,23557.245,15965.03,1.11205,0.095,127097.05,16.7203,47.8715,4082.90855,4130.78,0.117,1067,888,675,606,0.25,0,0,0,0,0,6,3,0,1,1,55,32,60.5,69
6666,羅麗芬-KY,生技醫療業,31.5618,374.23445,1142.655,0.4528,0.11615,15610,0.0135,0,44.89,44.89,0.0345,1812,881,717.5,697.5,0.4667,0,0,0,0,0,8,4,0.25,0.9643,2,69,55,73,72
6668,中揚光,光電業,132.5951,5078.1,1202.23,170.2904,0.23,35748,1168.28,24.81,62.228,87.038,2.8445,792,662,668,531,0.1667,2,0.0077,0,0,0,7,3,0.1429,1,1,57,65,48,59
6669,緯穎,電腦及週邊設備業,3272.55,12978.54,6441625.88,0.0671,0.5707,159410,0.6589,78.46,5218.3,5296.76,0.0218,1124,976,1291,910,0.3506,33,0.0045,0,0,0,9,4,0.3333,0.986,7,76,59,73,92
6670,復盛應用,運動休閒,3803.53,15574.78,79666.22,0.9923,0.0058,111076,5.688,75.29,5811.96,5887.25,0.3015,927,763,890,714,0.125,6,0.0063,0,0,0,7,3,0,0.98,5,70,57,65,77
6671,三能-KY,居家生活,2284.54,6619.5,10757.24,4.672,0,58055.03,30.4617,20,675.72,695.72,0.365,1409.5,1245.5,992.5,811.5,0.3372,2,0.0027,0,0,0,9,3,0.1111,1,2,59,36,55,75
6672,騰輝電子-KY,電子零組件業,4531.11,13310.76,3360.62,3.7638,0.022,171652,36.2101,195,1093,1288,0.2718,1684,1446.5,882,789.5,0.1578,3,0.0038,0,0,0,3,3,0,0.9687,1,62,65,48,71
6674,鋐寶科技,通信網路業,17.6004,703.7524,703.17425,0.4946,0.0013,15402,3.978,0.8,11.145,11.945,24.55245,1257,1088,833,702,0.129,0,0,0,0,0,7,3,0.1429,0.8214,1,58,50,63,55
6689,伊雲谷,數位雲端,44.6611,186.4073,371.106,0.1946,0.0362,2337.02,0.7551,0,0,12.8139,0.0041,1171,1003,1005,805,0.3162,3,0.0042,0,0,0,6,2,0.1667,1,6,70,46,66,88
6691,洋基工程,其他電子業,103.85,216.09,498.31,0.0238,0,2134.57,0.1588,0,4599.77,4599.77,0.3421,3037,2863,1468,1180,0.1414,3,0.0058,0,0,0,8,4,0.125,0.9605,1,56,25,70,68
6695,芯鼎,半導體業,6.4244,411.9455,362.09,0.3801,0,3038.505,10.76005,0.0926,0,0.0926,0.0001,1881,1650,1616,1517,0.1212,0,0,0,0,0,9,3,0,0.9556,1,53,29,63,63
6698,旭暉應材,其他電子業,29.8456,897.565,273432.0323,0.8,0,35.669,0.0318,0,9.1,9.1,0.0081,671,547,575,492,0.2857,0,0,0,0,0,9,4,0.4444,0.9841,1,65,45,78,72
6706,惠特,光電業,40.0974,4346.38,714.1438,3.2882,0.0003,20379,15.2766,0,19.25,19.25,0.0144,635,502,764,626,0.1692,8,0.0152,0,0,0,9,3,0.11,0.94,2,58,70,35,65
6715,嘉基,電子零組件業,300.8184,1885.38,15470.62845,0.9622,0.016,25021.38,11.0129,13.6966,78.434,92.1306,0.0405,1623,1410,1042,952,0.2069,0,0,0,0,0,7,3,0.1428,0.9048,3,64,44,75,70
6719,力智,半導體業,0.99,886.81,524.96525,0.29,0.00125,4949.49,1.63,0,4.68,4.68,0.0015,1654,1417,1265,1135,0.1948,0,0,0,0,0,9,3,0,0.9444,4,60,42,68,68
6742,澤米,光電業,669.39,6700.12,7834.36,13.92,0.03265,90323,0.1653,0,57.82,57.82,0.1058,742,648,666,581,0.25,1,0.004,0,0,0,7,3,0,0.9455,1,50.5,29,65,55.5
6743,安普新,其他電子業,675,15471,3105,4.1818,0,182431.8,47.25,61.94,250.98,312.92,0.081,1225,1065,976,867,0.104,0,0,0,0,0,10,4,0.1,0.9111,1,50,25,63,60
6753,龍德造船,航運業,2649.31,1903.28,184307.94,0.9128,0,28847,5.784,0,960.66,960.66,0.1926,916,786,739,639,0.1111,59,0.0765,0,0,0,9,3,0.1111,0.9798,1,51,34,63,47
6754,匯僑設計,居家生活,120.85,411.95,10757.24,0.115,0.0004,4728,13.245,0,89.98,89.98,0.2925,1244,1067,1036,887,0.25,0,0,0,0,0,8,4,0.25,1,1,58,34,63,66
6756,威鋒電子,半導體業,18.844,209.2061,60.8336,57.53965,0,4079,6.7475,0.0463,17.3115,0.44,0.00105,2392,2133,2054,1661,0.175,0,0,0,0,0,7,3,0.1429,1,2,61,40,65,73
6757,台灣虎航-創,航運業,305107.57,223.4025,43.215,52.7775,0.0085,6374.32,20.61505,0,3422.9025,3658.7156,0.42435,1720,1569,1683,1096,0.42,4,0.0049,0,0,0,13,3,0.0769,0.9444,2,58,29.5,65.5,65
6768,志強-KY,運動休閒,19.874,109.5456,25.0241,4.5942,0.0029,852.8795,6.3349,0,523.38,523.38,0.07635,1102,964,909,807,0.4,0,0,0,0,0,7,3,0,1,2,64,45,65,68
6770,力積電,半導體業,49145,534354,171863,583499,0.0108,20509290,69.2,4672.03,8399.15,13071.18,0.0149,1332,1113,1097,1045,0.2821,6,0.0007,0,0,0,9,5,0,0.9773,10,74,63,68,86
6771,平和環保-創,綠能環保,4938.9391,14890.565,4465.925,6.50625,0.0645,522161.19,0.15225,467.37,7252.18,7719.55,0.0761,792,672,684.5,592.5,0,0,0,0,0,0,7,3,0.1429,1,0,59,25,71.5,63.5
6776,展碁國際,電子通路業,34.19,605.63,1150.32,0.0281,0.03,486.2204,0.0213,0,5.0512,5.0512,0.0002,1381,1145,1075,913,0.45,0,0,0,0,0,7,4,0.1429,1,2,69,68,73,65
6781,AES-KY,電子零組件業,111.9152,1987.7,49371.82,0.2093,0.64,48573,4.842,24.1011,549.3433,573.4444,0.0572,1841,1630,978.5,785,0.045,1,0.0027,0,0,0,7,4,0.2857,0.9259,1,64,59,58,73
6782,視陽,生技醫療業,12.96,18217.3,29373.4,0.0054,0.11,218627,91,41.3765,1360.696,1402.071,1.6185,1564,1352,1166,973,0.2917,1,0.0083,0,0,0,8,4,0.125,1,2,61,41,63,69
6789,采鈺,半導體業,4910,37135,23411,5.8098,0.156,562433,0.0626,1254,741,1995,0.0002,1255,1064,1230,1019,0.2,1,0.0001,0,0,0,7,4,0.43,1,2,74,89,60,73
6790,永豐實,造紙工業,62949,139934,217580.86,19.76,0.1683,314369,3.34,0,4518,4518,0.03,1066,861,866,752,0.3176,6,0.0081,0,0,0,7,3,0.2857,0.9714,4,73,78,58,83
6792,詠業,通信網路業,181.4694,5091.28,1660.22,5.0207,0,19352,14.0143,272.82,108.6335,381.4535,0.2762,900,760,723,599,0.1429,3,0.0059,0,0,0,8,4,0,1,5,60,63,45,72
6794,向榮生技-創,生技醫療業,224.18575,864.463,11559.47,6.099,0.0074,15781.4,0.0068,0,22.445,2795.645,0.01725,1031,866,809,711.5,0.72,0,0,0,0,0,9,3,0.4444,0.9833,1,52.5,29.5,59,58
6796,晉弘,生技醫療業,1322.31,520.15,720.35925,3.47,0.11615,3402,6.34,0.0045,1.52,1.5245,0.0028,1140,970,960,853,0.289,0,0,0,0,0,8,4,0.125,1,2,66,33,75,73
6799,來頡,半導體業,2.94965,37.227,1.7834,0.0365,0.00125,371,0.3628,0,0.0053,0.0053,0.0002,1600,1360,1024,956,0.2857,0,0,0,0,0,7,3,0,0.974,3,61,45,65,71
6805,富世達,電子零組件業,296.7746,3217.535,511546.535,0.1081,0.336,43005,2.434,19.05055,430.67165,449.7222,0.0287,2063,1833,861,782,0.2,0,0,0,0,0,9,3,0.1111,1,0,56.5,42,58,67
6806,森崴能源,綠能環保,62.04,171.3562,1294.61,3.9097,0.1153,2627.96,0.102,0,1.87,1.87,0.08235,1249,1109,1076,907,0.2609,0,0,0,0,0,7,3,0.1429,0.9643,4,62,63,43,80
6807,峰源-KY,居家生活,1350.8863,6504.185,10757.24,3.20565,0.1935,68650,16.3134,120,7140,7260,1.7252,1409.5,1245.5,992.5,811.5,0.2889,256,0.1269,0,0,0,9,4,0,1,1,51,49,40,63
6830,汎銓,其他電子業,99.8751,3355.17,1177.72715,1.17795,0.00165,11233.16,6.8957,1.095,1.605,2.7,0.0016,1406,1170,1220,989,0.0272,0,0,0,0,0,9,4,0,1,2,60,36,72,69
6834,天二科技,電子零組件業,278.4932,7260.54,1681.39,9.63555,0,8384,27.7107,126.18,124.279,250.459,0.08315,614,505,483,442,0.0482,3,0.0072,0,0,0,9,3,0.1111,0.9815,1,54,29,63,65
6835,圓裕,電子零組件業,1129.99,7735.45,1442.71,4.0329,0.03765,121790,55.402,263.1,38.9395,302.0395,0.1374,1145,977,804,743,0.4194,2,0.004,0,0,0,8,3,0.125,0.9827,1,60,25,86,67
6854,錼創科技-KY創,半導體業,1290.93,3780.51,948.95,6.3843,0,15954.4,1.4,98.1,29.75,127.85,0.0137,2565,2304,2109,1828.5,0.2034,0,0,0,0,0,9,4,0,0.9767,8,56,31,59,73
6861,睿生光電,生技醫療業,9.8578,3667.66,950.4519,2.01,0.11615,228,0.12,0.2,12.8,13,0.01,1249,1009,1003,854,0.1304,0,0,0,0,0,7,3,0,0.9714,1,57,38,63,61
6863,永道-KY,通信網路業,160.65,3839.97,329.7373,1.15595,0.0013,16658,58.2585,16.97,916.5,933.47,0.08075,1359,1167,892.5,794.5,0.0132,5,0.0034,0,0,0,7,3,0,1,1,54,35,63,51
6869,雲豹能源-創,綠能環保,52.9175,76.6798,139.5211,0.0191,0.2507,754,0,0,38.5,38.5,0.08235,1829,1587,1064,855,0.3076,0,0,0,0,0,7,4,0.285,0.96,5,56,25,63,65
6873,泓德能源-創,綠能環保,119.58,192.1409,294.6332,0.053,0.9,1189,0.204,0,20.185,20.185,0.08235,1472,1275,1160,946,0.411,1,0.005,0,0,0,7,3,0.1429,0.9429,6,61,48,63,67
6890,來億-KY,運動休閒,10130.96,74022.79,39866.43,3.0038,0.1775,731658,26.1161,848.4778,8698.68,9547.15,0.3408,1117.5,957,979.5,779.5,0.0036,117,0.0022,0,0,0,9,3,0.1111,0.01,0,77.5,63,74,83.5
6901,鑽石投資,其他,6.815,60.882,365.692,0.27865,0,1531,12.45845,0,24.9589,250,0.02795,4807,3192,1916,1350,0.58,0,0,0,0,0,9,3,0.1111,0.9444,2,51,27.5,55,59.5
6902,走著瞧-創,數位雲端,49.05025,601.0146,708574.118,0.42915,0.0362,5442.5,5.47255,0,14.794,21.20095,0.01755,1923,1674,1363,1179,0.25,1,0.0056,0,0,0,7,3,0.1429,0.9365,3,70.5,48,69.5,84
6906,現觀科,數位雲端,0,132.4992,708574.118,0.357,0.0362,1191,5.47255,0,14.794,21.20095,0.01755,1409,1218,1059.5,866,0.3,0,0,0,0,0,7,4,0,0.9388,1,60,35.5,60.5,73
6914,阜爾運通,其他,20876.53,22070.17,2205.91,7.1162,0.25475,3253.1015,84.81195,0,425,1127.125,0.4617,829,697,647.5,572,0.18,3,0.0127,0,0,0,7,3,0.1429,0.963,1,56.5,32.5,62.5,62.5
6916,華凌,光電業,4329.9728,92726.82,220690.885,1.4335,0.58305,1270368.915,10.4712,144.57255,3278.6315,3423.207,0.07195,914,752,630,613,0.3,0,0,0,0,0,7,4,0.1429,0.9351,1,61.5,47,60.5,73
6928,攸泰科技,電腦及週邊設備業,53.5813,405.0264,195.3222,0.1757,0.0559,2924.38,22.14405,0.2415,2.84,3.0815,0.0151,1155,1002,849,739.5,0.1304,1,0,0,0,0,7,3,0.1429,0.8367,1,52.5,34,56.5,63.5
6933,AMAX-KY,電腦及週邊設備業,28.124,254.01195,1156.585,0.1203,0.33965,134074,23.14445,539.215,671.065,1213.795,0.2148,2147,1956.5,1077,924.5,0.4,0,0,0,0,0,9,4,0.2222,0.9444,1,59.5,34.5,76.5,66
6937,天虹,半導體業,114.3676,2993.82715,5666.185,0.20135,0.0205,222202.555,160.3882,25.992,21.3105,0,0.03735,1020,840,940,766,0.2157,6,0.021,0,0,0,8,4,0.25,0.9767,2,61,50,59,72
6949,沛爾生醫-創,生技醫療業,224.18575,864.463,22137.7622,3.2357,0.08075,15781.4,17.76675,0,22.445,2795.645,0.03575,2593,896,822,778,0.5333,0,0,0,0,0,5,0,0,0.9333,0,58.5,25,65.5,68
6951,青新-創,綠能環保,2855.95,240.038,217.07715,6.351,0.57535,1382,0.102,0,124.7946,124.7946,0.08235,809,653,684.5,592.5,0.28,5,0.025,0,0,0,7,3,0,0.9423,0,59,25,71.5,63.5
6952,大武山,其他,1582.34,2158.47,3212.71,1.228,5.00E-05,6363.25,4.78695,0,137.591,383.925,0.10035,1107,967,706,662,0.333,0,0,0,0,0,7,3,0.2857,0.9492,1,63,46,70.5,64.5
6957,裕慶-KY,其他,28467.845,49563.27,9535.786,9.6384,0.0093,916208.815,80.0992,159.285,4271.315,4430.6,0.39485,1148.5,1012.5,954,826,0.386,2,0.0042,0,0,0,9,4,0.1111,0.9506,0,57.5,35.5,65.5,62
8011,台通,通信網路業,877.8734,1182.93,4482.94,1.2057,0.038,15059,7.3991,0,74.2,74.2,0.3645,820,699,620,571,0.3333,10,0.3704,0,0,0,8,4,0.375,0.8947,1,61,25,60,68
8016,矽創,半導體業,8.5964,1029.96,474.7428,0.1006,0,6286.59,0.609,1.9863,2.3792,4.3655,0.0004,2771,2450,2493,2327,0.2875,0,0,0,0,0,9,4,0.11,1,11,58,36,48,83
8021,尖點,其他電子業,1192.06,12246.46,4570.39,4.8903,0.0132,23500,0.182,0,89.2,89.2,0.0008,821,711,691,606,0.254,4,0.0119,0,0,0,8,4,0.25,0.99,4,67,57,55,83
8028,昇陽半導體,半導體業,7120.9,24433.16,10904.67,9.4822,0.00335,910506,273.6142,817.782,1646.65,2464.43,0.7406,986,818,795,705,0.04,15,0.0176,0,0,0,9,3,0.111,0.9785,4,70,73,65,72
8033,雷虎,其他,4511.825,10820.5,2277.23,1.68445,0.1,3971,0.0439,0,7.332,7.332,0.0001,950,824,578,545,0.2,0,0,0,0,0,8,3,0.25,0.8281,1,54,45,53,59
8039,台虹,電子零組件業,7482.24,18498.35,47672.29,3.2828,0,89.83,2.8744,929.93,894.79,1824.72,0.0057,1052,840,776,705,0.129,1,0.0063,0,0,0,9,3,0,1,2,63,52,63,73
8046,南電,電子零組件業,3402.08,440115.89,3683544.54,10.5,0.0004,4382884,110.7,26725,8491,35216,0.053,1000,850,910,872,0.032,0,0,0,0,0,9,3,0,1,4,70,68,60,79
8070,長華*,電子通路業,3606,44219,50200,2.9002,0.0555,1136000,68.89,9664,6751,16415,0.001,1781,1547,1545,1260,0.3048,6,0.0027,0,0,0,7,3,0.1429,0.9821,2,69,60,73,70
8072,陞泰,電子通路業,244.16885,9592.5458,561.72315,0.4791,0.015,40813.4,1.998,0,11.73,11.73,0.0102,1061,941,645,480,0.6,0,0,0,0,0,7,4,0.29,1,1,69,25,95,64
8081,致新,半導體業,31.5,1225.57,88406.0934,0.1788,0.00815,9126,1.2982,1.835,13.368,15.203,0.0022,2625,2370,2250,2044,0.23,0,0,0,0,0,7,3,0.2857,1,4,61,50,63,68
8101,華冠,通信網路業,89.1252,2271.8612,693.65,1.24705,0.003,13382.5,0.74315,9.285,466.77,476.055,0.0082,1332,1121,806,787,0.12,0,0,0,0,0,9,3,0,0.8333,1,57,25,73,51
8103,瀚荃,電子零組件業,45.2067,208.1217,41.957,0.1317,0.0279,0.3279,0.0002,0,3.3765,3.3765,0.00515,1211,1021,842,762,0.3,0,0,0,0,0,7,4,0.1429,0.9592,4,68,57,73,73
8104,錸寶,光電業,164.42835,9783,26186.85,13.0964,0.1028,50397.335,6.9988,70.72,46.62,117.34,0.1571,1001,862,706,606,0.1563,2,0.011,0,0,0,9,3,0.3333,0.9444,1,61,73,45,65
8105,凌巨,光電業,141582.25,83547.78,326977.665,7.87745,0.1169,2993048,4.47025,1248.94,2325.35,3574.29,44.91855,974,828,827,740,0.233,2,0.0013,0,0,0,7,3,0.2857,1,2,71,76,70,69
8110,華東,半導體業,520.9668,76514.11,17572.43,19.0522,0.00335,895508,221.476,21,313,334,0.0826,691,582,550,471,0.25,2,0.0013,0,0,0,9,4,0.1111,0.9556,1,71,63,78,73
8112,至上,電子通路業,19.4622,280.2498,1289.21,0.0047,0.015,2932,0.0114,0.056,1.757,1.813,0.0021,2367,2058,1361,1186,0.1714,0,0,0,0,0,8,4,0.125,0.9792,2,59,28,53,81
8114,振樺電,電腦及週邊設備業,349.115,1224.78,256.2316,0.772,0.10885,9302,4.5634,0,62.42,62.42,0.0306,842,703,736,591,0.4412,0,0,0,0,0,9,3,0.4444,0.9861,4,78,74,83,78
8131,福懋科,半導體業,987.8588,111015.42,116611.515,14.64,0.0005,1331371,91.42215,54.6092,365.41,420.0192,0.0549,743,643,591,561,0.0816,2,0.0043,0,0,0,10,2,0,0.9385,2,70,68,65,77
8150,南茂,半導體業,4523.52,231377.99,76752.78,11.05,0,1608698,75.3269,717.4,1520.19,2237.59,0.1048,1100,897,940,837,0.21,5,0.0009,0,0,0,9,5,0.3333,0.9841,4,72,64,55,92
8162,微矽電子,半導體業,202.4994,10928.96,88426.60105,12.3136,0,33000,36.5044,153.66,313.36,467.02,0.02565,638,521,511,449,0.2857,0,0,0,0,0,9,4,0.1111,0.9608,0,58,37.5,65,68
8163,達方,電腦及週邊設備業,3593.05,51767.88,10169.84,4.1259,0.0509,586854,43.7363,1816.93,1556.64,3373.57,0.2514,1507,1342,1246,1035,0.165,8,0.0012,0,0,0,9,4,0.1111,1,5,73,64,68,83
8201,無敵,其他電子業,11.2,480.4,289.68725,1.15,0,6.88,0.0135,0.1,2,2.1,0.0244,1122,914,819,768,0.1279,0,0,0,0,0,7,3,0,0.9694,1,61,50,63,68
8210,勤誠,電腦及週邊設備業,837.56,8192.93,5245.68,0.8,0.0544,141960,0.012,13.7,2570.86,2584.56,0.0083,1428,1258,1098,875,0.2378,7,0.0143,0,0,0,9,4,0.4444,0.9444,15,67,60,48,87
8213,志超,電子零組件業,12218.53,232472.22,269740.3,12.92,0.081,4310.75,0.23,38794.2,8491.4,47285.6,2.5,1693,1465,1518,1500,0.23,3,0.0103,0,0,0,15,4,0.4,0.981,1,54,50,48,62
8215,明基材,光電業,17153.42,24590.58,31090.88,2.4372,0.222,15720263.84,917.8364,415.57,2256.94,2672.51,0.156,1144,963,959,759,0.3448,4,0.0021,0,0,0,9,4,0,1,4,77,81,70,80
8222,寶一,電機機械,4823.3565,14191.71515,62620.64655,11.3141,0.0083,107845.5,15.9496,2587.2455,6787.6135,9374.859,1.3198,726,609,602,579,0.1538,0,0,0,0,0,8,4,0.375,1,1,68,63,78,66
8249,菱光,電子零組件業,12.8761,127.7429,235.3053,0.046,0.0279,0.837,0.0921,0,3.89365,3.89365,0.00515,2440,2083,1647,1368,0.26,0,0,0,0,0,7,3,0.1429,0.96,2,61,38,78,67
8261,富鼎,半導體業,30.14,523.65,670.0057,0.1942,0,3292.24,1.1548,0,13.27,13.27,0.0047,2266,1654,1414,1130,0.15,0,0,0,0,0,7,3,0,0.9184,1,65,54,60,77
8271,宇瞻,半導體業,125.875,1765.01,389.1529,0.2478,0,9126,1.377,6.6,37.7,44.3,0.0067,1463,1268,1130,1023,0.4175,0,0,0,0,0,9,3,0.1111,0.9556,3,71,64,70,78
8341,日友,綠能環保,113343.27,11226.56,146481.615,8.9493,0.0645,285989,5.2011,2966,4831,7797,0.1451,1249,1077,806,673,0.141,8,0.0221,0,0,0,9,4,0,0.9649,1,60,48,55,71
8367,建新國際,航運業,5726.53,1143.9,7183.185,4.63,0.0085,36767,7.48595,0,25.2,25.2,0.017,907,755,729,695,0.3636,9,0.0196,0,0,0,9,4,0.2222,0.9111,2,62,55,58,70
8374,羅昇,電機機械,282.69,92.92,109.02725,432.22,0.03,968,3.40625,0,8.16,12.734,0.0108,1091,914,862,801,0.25,0,0,0,0,0,9,3,0.2222,1,1,55,31,60,70
8404,百和興業-KY,其他,37283.58,36672.81,958.37,14.11,0.394,884298,168.74,4642.67,120.82,4763.49,0.909,872.5,755.5,694.5,630,0.441,13,0.0034,0,0,0,10,4,0.1,0.9636,1,67,78,53,75
8411,福貞-KY,其他,10176.17,29545.59,2277.23,6.6213,0.29005,609000,1609.386,176.93,1631.85,1808.78,15.2561,872.5,755.5,694.5,630,0.3435,14,0.0141,0,0,0,8,4,0.375,0.913,3,58,49,53,69
8422,可寧衛,綠能環保,8968.16,14343.46,7669.54,7.26,0.0645,538839,0.1263,2.627,30265.21,30267.83,0.0071,1393,1215,859,662,0,5,0.0143,0,0,0,8,4,0,1,4,64,45,60,78
8429,金麗-KY,貿易百貨,30.52,667.03,6.98,0.62755,0.0002,14377,2.625,0,185191.343,185191.343,0.08395,719,594,633.5,582.5,0,0,0,0,0,0,7,3,0,0.7662,1,57,58,58,57
8438,昶昕,綠能環保,909.7182,15437.67,1262.31,5.7525,0.18185,303324,0.1782,69.8,187.37,257.17,0.0761,876,750,646,565,0.2857,2,0.0088,0,0,0,9,4,0.2222,1,2,61,51,58,70
8442,威宏-KY,其他,1406,6592.7,9.1,1,0.2,251.3,0.4639,12,852,864,0.00725,872.5,755.5,694.5,630,0.01,23,0.003,0,0,0,9,3,0.1111,0.8939,2,52,25,58,59
8443,阿瘦,貿易百貨,81.76,1953.015,1726.49,7.29405,0.0002,75646,141.6339,0.495,194.403,194.898,0.07375,620,511,603,558,0.6,3,0.0062,0,0,0,7,3,0.1429,0.93,1,64,53,73,60
8454,富邦媒,數位雲端,1815.7,13534.71,1416777.13,0.139,0.0362,100190.64,0.9069,0,653.59,653.59,0.01755,995,816,852,737,0.519,52,0.0173,0,0,0,9,3,0.1111,0.9683,18,64,42,63,76
8462,柏文,運動休閒,1120.63,26095.3,6808.165,6.3352,0.0029,1115.53,0.2597,0,523.38,523.38,0.07635,1318,1186,708,588,0.49,21,0.0132,0,0,0,7,3,0.2857,0.9881,2,80,38,95,76
8463,潤泰材,其他,630161.44,49414.94,97617.9305,170.4053,0.0951,49540,12.4223,0,304.155,304.155,0.0763,963,796,734,630,0.0816,1,0.0035,0,0,0,9,3,0.1111,0.9206,1,59,56,55,64
8464,億豐,居家生活,1307.35,15537.095,10757.24,4.9436,0.09675,63352.515,23.38755,25.03,470.71,495.74,1.0451,2152,1920,1455,1173,0.2703,1,0.0039,0,0,0,9,3,0,0.9841,3,58,25,60,73
8466,美吉吉-KY,其他,14.73005,3326.791,187.396,0.7578,0.1,766.06,23.4365,14.285,1052.08,432,0.2119,872.5,755.5,1310.5,997.5,0.2549,12,0.0149,0,0,0,7,3,0,0.8947,1,48,25,50,57
8467,波力-KY,運動休閒,570.252,13102.4228,2226.25205,7.6018,0.0029,1311,5.2352,0,523.38,523.38,0.07635,1138.5,995.5,798.5,676,0.3125,20,0.1249,0,0,0,7,3,0.2857,0.9795,1,59,66,55,62
8473,山林水,綠能環保,1497.9061,317.76055,939.3441,3.3449,0.24925,5362,3.5011,3.07,72.0473,75.1173,0.08185,637,516,579,505,0.2307,0,0,0,0,0,9,3,0.1111,0.8148,1,54,25,58,64
8476,台境,綠能環保,1497.9061,317.76055,939.3441,3.3449,0.24925,5362,3.5011,3.07,72.0473,75.1173,0.08185,981,790,790,680,0.06,2,0.013,0,0,0,7,4,0.1429,0.9206,1,64,25,85,63
8478,東哥遊艇,運動休閒,432.69,1614.18,6808.165,0.32,0.0029,13367,2.4591,0,935.27,935.27,0.07635,1245,1123,929,850,0.1894,0,0,0,0,0,7,3,0.1429,0.9714,3,65,30,63,73
8481,政伸,其他,92.6,1301.6,449.966,2.5269,0.0302,15437,27.9785,0,49.437,49.437,0.0896,990,848,805,759,0.38,1,0.0018,0,0,0,11,3,0.0909,0.9818,2,59,49,60,63
8482,商億-KY,居家生活,269.0413,3400.41,10757.24,0.92715,0.0004,189689,51.955,30.06,265.7,295.76,0.18355,1409.5,1245.5,992.5,811.5,0.05,82,0.0322,0,0,0,8,4,0.125,0.9459,1,48,38,40,60
8488,吉源-KY,其他,93.75985,44.65205,964.006,1.3227,0,1446,15.4714,8.285,647.3729,655.6579,0.2119,2818,1944.5,1441,1129,0.2222,0,0,1,0,0,9,3,0.1111,0.9556,1,52,25,60,58
8499,鼎炫-KY,其他電子業,129.99025,278.5,289.68725,0.35625,0,4254,3.25005,0,10.0165,45.0155,0.0338,866,720,593,510.5,0.27,8,0.0119,0,0,0,7,3,0.4286,1,1,53,29,63,65
8926,台汽電,油電燃氣業,336811.82,357.656,162512.631,141.7166,0,854310,359.0773,0,22492.46,22492.46,9.4539,2538,2284,1315,1128,0.1818,0,0,0,0,0,13,3,0,0.8654,4,70,69,63,78
8940,新天地,觀光餐旅,4015.25485,3422.45,1427.2849,1.6197,0.0008,57691,0.051,0,22810.96,22810.96,0.02,645,546,602,514,0.441,6,0.0157,0,0,0,7,3,0.1429,0.9744,1,61,30,68,62
8996,高力,電機機械,254.1233,7515.35,15961.95,1.8753,0.03,32.67,0.0079,0,1031.22,1031.22,0.2489,1187,1011,942,877,0.0628,0,0,0,0,0,9,3,0,0.9778,1,58,38,68,66
9802,鈺齊-KY,運動休閒,3744.63,39929.26,66.64,1.86645,0.0513,584983,18.2504,65.032,1083.34,1148.37,0.2332,1013,852,713.5,582.5,0.6181,11,0.0006,0,0,0,8,5,0.375,0.9792,4,72,53,55,89
9902,台火,其他,22.6451,39.763,8.5805,0.7578,0.1,1.12,1289.1915,6,429.666,0,0.02795,956,734,600,595,0.375,0,0,0,0,0,7,3,0,1,1,51,31,50,61
9904,寶成,運動休閒,44800,457200,18685.64,3.1827,0.2102,10193400,0.055,5347,57088.3,62435.3,0.0004,968,829,877,679,0.583,3,0,0,0,0,9,3,0.2222,0.9841,4,80,67,80,83
9905,大華,其他,3670.05,8965.97,2277.23,6.0419,0.0951,88185,38.61,2.1,146.24,148.34,0.0649,722,592,615,564,0.1837,5,0.0228,0,0,0,11,3,0.2727,0.9688,1,50,53,43,56
9906,欣巴巴,建材營造,766.49855,19554.79475,634.55055,12.5233,0,5390,62.21,0,17917.08,17917.08,1.3421,1135,970,804,663,0.33,1,0.0105,0,0,0,7,3,0.71,0.94,4,54,30,53,73
9907,統一實,其他,27921,63609,1975.255,7.5892,0.19705,843281,1.5133,317,2730,3047,0.0055,875,722,743,728,0.0977,7,0.0063,0,0,0,10,3,0.1,1,4,71,70,65,77
9908,大台北,油電燃氣業,19082.53,914.5559,125.982,5.8763,0,13618,4.0017,0,4.482,4.482,0.0013,1298,1115,1131,1012,0.3182,0,0,0,0,0,11,3,0.0909,0.9272,1,64,68,63,60
