公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG
統領,貿易百貨,2910,725,589,560,511,0.0377,0,0,41383.2,44.71,1,0.0002,342.428,2893.765,1229511.54,74.1,10,3,2,0.2,0.971,0,4783.5,64365.81,4250.81,7.425,1,1,1,1
麗嬰房,貿易百貨,2911,561,455,471,436,0.5,0,0,41383.2,44.71,1,0.0002,522.6,2893.765,36167.4,0.6777,7,3,2,0.2857,0.9429,0.7143,4783.5,64365.81,257.81,0.1505,1,1,1,1
統一超,貿易百貨,2912,861,731,1009,851,0.5016,20,0.0023,3020304.2,397,4,0.0002,29940.01,504544.4,2393290.28,2.92,13,3,2,0.1538,0.99,1,4783.5,64365.81,43992.12,5.8,1,1,1,1
農林,貿易百貨,2913,874,690,583,492,0.4464,5,0.0091,41383.2,44.71,1,0.0002,2988.628,2893.765,1229511.54,74.1,11,4,1,0.0909,0.9214,0.3333,4783.5,64365.81,4250.81,7.425,1,1,1,1
潤泰全,貿易百貨,2915,881,640,629,422,0.61,0,0,28830.4,10.97,1,0.0002,162.256,3155.53,32867.28725,1.26,9,3,0,0,0.88,1,4783.5,64365.81,398.867,0.1505,1,1,1,1
淘帝-KY,貿易百貨,2929,877.5,665,606,457,0.285,0,0,23659.2,6.09715,1,0.0002,342.428,2284.325,1229511.54,0.6777,5,3,0,0,1,0.4,4783.5,64365.81,4391.867,7.3055,1,1,1,1
三商家購,貿易百貨,2945,439,355,426,358,0.5972,26,0.0066,41383.2,44.71,2,0.0002,342.428,2893.765,32867.28725,0.6777,9,3,0,0,0.9028,0.7778,4783.5,64365.81,330,0.1505,1,1,1,1
日成-KY,貿易百貨,4807,717.5,572.5,527,464,0.4138,13,0.0044,123745,471845.485,1,0.0002,163,3583,6602,0.63515,7,3,1,0.1428,0.9762,1,9567,128546,138113,300.0205,1,1,1,1
台南-KY,貿易百貨,5906,521,424.5,498,436.5,0.3333,0,0,65372.5,471845.485,1,0.0002,841,34486.5,3301.88725,0.63515,7,3,1,0.1428,0.9841,1,4783.5,64365.81,69221.5,2.9155,1,1,1,1
大洋-KY,貿易百貨,5907,656.5,522.5,504.5,425,0.52,0,0,3972.425,943680,1,0.0002,1020.8,65390,3301.88725,0.0103,7,3,2,0.2857,0.9167,1,4783.5,64365.81,69221.5,307.295,1,1,1,1
金麗-KY,貿易百貨,8429,582,474.5,520.5,475.5,0,0,0,7000,473660.75,1,0.0002,1519,33476.44,32867.28725,73.47515,7,3,0,0,0.81,1,4783.5,64365.81,4323,307.295,1,1,1,1
阿瘦,貿易百貨,8443,603,494,570,515,0.6,10,0.02,11022,6.09715,1,0.0002,1020.8,1562.88,1.7745,0.6777,7,3,1,0.1429,0.9143,1,4783.5,64365.81,398.867,0.1505,1,1,1,1
山隆,油電燃氣業,2616,707,601,771,632,0.0329,0,0,22415233,26.017,1,0,12163666.31,214868.08,57911749.82,14.4002,9,3,2,0.2222,0.95,0.33,306.5,671490.085,682566.435,0.79265,1,1,1,1
台塑化,油電燃氣業,6505,1627,1435,1467,1353,0.0945,1,0.0002,44019018,51.9063,4,0,24000546.62,423554.86,57911749.82,28.8004,15,3,1,0.067,0.94,1,613,1342943,1343556,1.5843,1,1,1,1
台汽電,油電燃氣業,8926,1635,1376,1240,1046,0.0909,0,0,811448,1.43385,4,0,326786,6181.3,57911749.82,0,13,3,0,0,0.9423,1,306.5,671490.085,21576.87,0.0105,1,1,1,1
大台北,油電燃氣業,9908,1239,1059,1074,995,0.054,0,0,14406,0.434,1,0,114930.4,898.505,57911749.82,0.027,11,3,1,0.0909,0.8589,0.6364,306.5,671490.085,39.441,0.0011,1,1,1,1
欣天然,油電燃氣業,9918,1268,1076,936,867,0.233,0,0,2052,1.0545,2,0,114930.4,203.029,57911749.82,0.1043,24,5,6,0.25,0.9214,0.875,306.5,671490.085,5.2,0.0027,1,1,1,1
新海,油電燃氣業,9926,1224,1032,1249,1246,0.25,0,0,6122,2.74,1,0,229776.8,557.7,57911749.82,102.97,15,3,2,0.1333,0.88,0.3333,0,37.17,37.17,0.02,1,1,1,1
欣高,油電燃氣業,9931,1113,949,907,859,0.2,0,0,8229,0.74425,1,0,114930.4,550.767,57911749.82,0.06565,9,3,2,0.22,0.89,1,306.5,671490.085,22.3205,0.0019,1,1,1,1
全國,油電燃氣業,9937,470,396,516,423,0.4787,7,0.0029,440200,0.1277,1,0,84,4816.13,57911749.82,0.0056,9,3,2,0.2222,0.9444,1,306.5,671490.085,968.24,0.001,1,1,1,1
萬企,觀光餐旅,2701,618,487,486,452,0.5,0,0,28500,125.55,1,0,3854.675,357.71,2307.169,1.55,5,3,1,0.2,0.95,1,0,245.1,240,1.06,1,1,1,1
華園,觀光餐旅,2702,587,496,578,468,0.5,0,0,2816,21990,1,0,3854.675,94.392,2307.169,21990,7,3,2,0.29,0.91,0.57,0,245.1,13.5,21990,1,1,1,1
國賓,觀光餐旅,2704,1381,1237,586,468,0.3755,10,0.0143,457389,0.3156,1,0,2955.98,10522.05,2307.169,0.0093,15,3,5,0.3333,0.7333,0.5333,0,178.0432,178.0432,0.0001,1,1,1,1
六福,觀光餐旅,2705,542,449,513,440,0.5714,128,0.0076,953755,0.5721,2,0,1979.65,10824.17,52.838,0.0077,7,4,3,0.4285,1,1,0,929.1266,901.7523,0.0005,1,1,1,1
第一店,觀光餐旅,2706,621,512,434,427,0.43,0,0,11110,38.1787,1,0,66.93,574.4,2307.169,2.2039,5,3,2,0.4,1,1,0,10.2,10.2,0.0351,1,1,1,1
晶華,觀光餐旅,2707,705,591,645,535,0.52,25,0.0235,408154,134.837,2,0,2665.09,9852.59,2307.169,4.1353,9,3,3,0.33,0.9722,0.5556,0,929.1266,1520.77,0.5024,1,1,1,1
遠雄來,觀光餐旅,2712,632,525,487,384,0.3529,7,0.0208,151218,283.7111,1,0,7642.42,4097.86,2307.169,22.0268,7,3,1,0.1429,0.9523,1,0,342.035,205,0.3846,1,1,1,1
夏都,觀光餐旅,2722,547,456,438,393,0.5227,13,0.031,166020,167.41055,4,0,451.9,4236.9,2307.169,12.5684,12,3,5,0.4167,0.8966,1,0,204.07,204.07,0.3923,1,1,1,1
美食-KY,觀光餐旅,2723,655.5,540,545,464.5,0.2,251,0.0167,876090,0.40655,6,0,3056.175,12566.845,2307.169,0.00665,8,4,1,0.125,0.9833,0.5,0,1183.765,1579.18615,0.0006,1,1,1,1
王品,觀光餐旅,2727,521,440,663,559,0.5305,91,0.0103,2373234.78,13023.34,3,0,3056.175,36487.92,4561.5,0.0018,6,3,1,0.1667,0.9,1,0,929.1266,5311.8,14.91,1,1,1,1
雄獅,觀光餐旅,2731,652,534,508,455,0.59,20,0.0001,89859,204.63055,1,0,3854.675,2227.785,2307.169,11.7884,6,3,0,0,0.975,1,0,107.135,222.5,0.7223,1,1,1,1
寒舍,觀光餐旅,2739,769,631,577,489,0.4593,92,0.0581,798425,0.241,1,0,4132.7,14309.52,2307.169,0.0056,9,3,4,0.4444,0.83,1,0,929.1266,2256.62,0.0007,1,1,1,1
雲品,觀光餐旅,2748,795,672,560,465,0.4805,48,0.0485,343230.76,5.9866,2,0,1488.31,8027.64,2307.169,0.166,9,3,5,0.5556,0.981,1,0,1921.835,340.57,0.1642,1,1,1,1
八方雲集,觀光餐旅,2753,1131,976,853,787,0.3281,13,0.0106,277006,51.11,3,0,4366.49,12467.05,2307.169,3.11,8,4,2,0.25,0.96,1,0,2163.46,2163.46,0.4,1,1,1,1
鳳凰,觀光餐旅,5706,399,296,444,448,0.5,0,0,1269627.39,6514.6633,2,0,970.105,20362.41,2307.169,0.0839,9,3,1,0.11,1,1,0,107.135,2757.935,7.5371,1,1,1,1
新天地,觀光餐旅,8940,816,679,498,406,0.4761,6,0.0175,47413,0.0485,1,0,3854.675,466.055,2307.169,1.87695,6,2,2,0.3333,1,1,0,480,480,0.0005,1,1,1,1
好樂迪,觀光餐旅,9943,532,452,535,490,0.028,40,0.031,312902,131.6283,1,0,2927.4,16664.68,2307.169,7.0103,11,3,5,0.4545,0.8298,0.5455,0,1680.21,1680.21,0.7068,1,1,1,1
彰銀,金融保險業,2801,1734,1395,1338,1253,0.5966,4,0.0006,147532,4.3216,4,0.0036,2075.02,15016.77,14559.87,0.5007,9,3,2,0.2222,0.9841,1,0,429.082,102.46,0.003,1,1,1,1
京城銀,金融保險業,2809,1058,906,830,759,0.5215,5,0.005,18707,3.74,4,0,306,2000,4,0.46,7,3,0,0,0.949,1,0,12.31,12.31,42.91,1,1,1,1
台中銀,金融保險業,2812,1369,1173,1047,883,0.3882,17,0.006,11856.3,5856.4,4,0.0056,224.749,1716.73,200.56615,192.5307,12,4,2,0.1667,1,1,0,33.2,60.1,31.295,1,1,1,1
旺旺保,金融保險業,2816,1179,1025,1007,781,0.4167,3,0.0135,10896,9.8,1,0.0056,0,534.9,769.3536,0.0629,9,3,1,0.11,0.96,1,0,28.2971,51.60535,31.295,1,1,1,1
華票,金融保險業,2820,1874,1542,1474,1294,0.1875,0,0,2443,0.81105,1,0.0056,56.584,367.96,61.1243,0.2581,11,3,2,0.1818,1,1,0,34.994,0.065,0.0007,1,1,1,1
台產,金融保險業,2832,1157,1023,1009,783,0.3698,4,0.0076,11703,11703,2,0.0056,28.9358,356.0627,147.4851,384.9985,11,3,4,0.3636,0.9545,1,0,33.2,30.0825,31.295,1,1,1,1
臺企銀,金融保險業,2834,1589,1319,1283,1143,0.463,28,0.0052,168150.89,30.8,4,0.0038,1173.59,11050.77,2592.1,0.428,15,5,2,0.133,1,1,0,429.082,19.15,0.03,1,1,1,1
高雄銀,金融保險業,2836,1607,1342,1223,1104,0.5146,8,0.0074,22092.29,5.67,4,0,239.9138,2339.98,454.093,0.78,13,3,0,0,0.94,1,0,33.2,35.57,0.01,1,1,1,1
聯邦銀,金融保險業,2838,1013,864,856,744,0.5372,69,0.0176,64454.58,4.83,2,0,58.8049,908.3779,172.1898,1.368,9,3,2,0.2222,0.9841,1,0,89.13,155.949,0.0117,1,1,1,1
遠東銀,金融保險業,2845,1573,1308,1199,1061,0.4,1,0.0004,66932,26.12,4,0,329.817,5299.65,977.3291,2.1973,10,2,3,0.3,0.94,1,0,165.95,165.95,0.0649,1,1,1,1
安泰銀,金融保險業,2849,1170,1031,985,824,0.494,19,0.0125,38503,5.27,2,0,151.7529,3721.98,710.4939,0.765,11,3,3,0.27,1,1,0,33.2,46.0733,0.01,1,1,1,1
新產,金融保險業,2850,1383,1263,1210,898,0.2407,0,0,6039.45,0.2696,2,0.0056,10.4459,530.02,61.1243,0.57505,11,3,1,0.09,0.91,1,0,34.994,41.25,0.0062,1,1,1,1
中再保,金融保險業,2851,1927,1578,1286,1263,0.475,2,0.0118,2424,0.11,2,0.0056,7.3334,207.1905,119.7444,0.0101,9,3,2,0.2222,0.9722,1,0,34.994,7.682,0.0004,1,1,1,1
第一保,金融保險業,2852,1226,1096,1075,836,0.132,6,0.007,7820,9.14,1,0.0056,112.3745,979.92,61.1243,1.14,13,3,1,0.0769,0.989,1,0,28.2971,74.79,0.0036,1,1,1,1
統一證,金融保險業,2855,1449,1214,1137,819,0.375,18,0.0125,13839,21.09,4,0.0056,135.0735,1297.3,253.6472,2.1835,19,4,8,0.4211,0.9474,1,0,33.2,43.1107,62.54,1,1,1,1
三商壽,金融保險業,2867,1090,955,944,820,0.473,3,0.002,152900,1.3945,2,0.011,443.8812,9174.37,7.02,0.0877,10,3,1,0.1,0.9716,1,0,429.082,14.97,0.021,1,1,1,1
華南金,金融保險業,2880,1662,1361,1309,1135,0.5214,37,0.0035,303443,5.65,2,0.0024,2003.68,18178.67,5961.12,0.38,19,4,6,0.316,0.9473,1,0,1246.047,194.93,0.004,1,1,1,1
富邦金,金融保險業,2881,1212,1021,1315,1068,0.561,53,0.0034,531475,13.12,4,0.01,4786,53053,127330,0.084,14,5,0,0,0.9462,1,0,1246.047,902,0.023,1,1,1,1
國泰金,金融保險業,2882,1163,1017,1327,1107,0.564,79,0.0014,608227.88,13.34,8,0.0774,4802.45,54944.72,10320638.58,1.57,13,5,2,0.1538,0.9231,1,0,323.6269,1187.54,26.04,1,1,1,1
凱基金,金融保險業,2883,1449,1224,1243,1025,0.6,46,0.0018,214610,27.1,4,0.013,1124.07,20374.43,6445.31,0.374,8,3,0,0,0.98,1,0,429.082,672.63,0.0295,1,1,1,1
玉山金,金融保險業,2884,1453,1226,1210,1113,0.4085,20,0.0022,248326,4.531,8,0.15,1844,20294,56015,0.4039,12,5,2,0.1667,1,1,0,692.214,692.214,0.0089,1,1,1,1
元大金,金融保險業,2885,1688,1418,1252,1078,0.5398,11,0.001,167040,636.27,4,0.0253,1436.98,18562.91,3454.72,0.4398,9,4,1,0.11,0.99,1,0,429.082,651.7,57.91,1,1,1,1
兆豐金,金融保險業,2886,1996,1536,1432,1173,0.53,66,0.0066,183047,20.84,2,0.01,2333.18,17851.2,992666.95,0.3601,15,5,6,0.4,1,1,0,165.7419,314.532,0.0363,1,1,1,1
台新金,金融保險業,2887,1464,1245,1267,1038,0.48,1,0.0001,141493.84,2.13,6,0.0182,1418.11,20031.38,4591.71,0.32,7,3,1,0.1429,1,1,0,429.082,795.71,0.012,1,1,1,1
新光金,金融保險業,2888,1127,970,1036,872,0.545,9,0,380424,3.77,8,0,3279.6,28211.66,4960.99,0.3121,15,3,1,0.0667,0.9807,1,0,1799.88,1799.88,0.12,1,1,1,1
國票金,金融保險業,2889,1520,1315,1079,777,0.0513,0,0,28418,4.87,2,0,336.5,3297.56,753.52,0.75,13,4,2,0.1538,0.98,1,0,33.2,56.402,0.01,1,1,1,1
永豐金,金融保險業,2890,1614,1351,1265,1089,0.4037,22,0.0024,173369,17.84,8,0.007,1353.37,17855.67,5445267.06,0.407,7,3,1,0.1429,1,1,0,579.77,579.77,0.0667,1,1,1,1
中信金,金融保險業,2891,1725,1496,1469,1225,0.567,32,0.0021,359512,24.68,4,0.0045,3223,40502,17120489,0.31,7,4,1,0.1429,1,1,0,323.6269,1317,0.098,1,1,1,1
第一金,金融保險業,2892,1777,1516,1337,1245,0.504,17,0.0017,213770,23.4,4,0.0521,2657,18858,434,0.32,14,5,8,0.57,0.9886,1,0,429.082,279,0.029,1,1,1,1
王道銀行,金融保險業,2897,1782,1575,1279,1032,0.455,6,0.0055,14916,1.65,4,0.0112,271.544,2834.8,1285.06,0.0005,14,3,2,0.1429,1,1,0,54.09,54.09,0.05,1,1,1,1
上海商銀,金融保險業,5876,1882,1549,1367,1255,0.2847,6,0.002,56900,2.0248,1,0.0215,725.11,7465.59,964332.2,34.6072,9,3,0,0,1,1,0,264,264,0.0094,1,1,1,1
合庫金,金融保險業,5880,1810,1462,1422,1324,0.647,8,0.0008,310334.32,5.8353,4,0.0008,2720.6,23339.48,6449840.82,0.49,15,4,3,0.2,0.95,1,0,323.6269,452.61,0.0085,1,1,1,1
群益證,金融保險業,6005,1053,893,863,682,0.4375,2,0.0011,52.374,0.9281,4,0.0056,447.24,5034.04,61.1243,0.9713,11,3,1,0.0909,0.9091,1,0,67.4838,67.4838,1.1958,1,1,1,1
群益期,金融保險業,6024,1749,1587,1412,966,0.3396,2,0.0066,3912.76,1.5121,2,0.0056,13.5584,421.1765,2.5042,0.168,7,3,2,0.2857,0.9821,1,0,2.5042,2.5042,0.001,1,1,1,1
永邑-KY,貿易百貨  ,2939,,,,,0.5366,0,0,,,1,,,,,,8,4,3,0.75,0.9,0.75,,,,,1,1,1,1
一零四,數位雲端,3130,1531,1343,1285,1129,0.59,16,0.0177,7792,10.59,2,0.0242,95.53,1117.64,762104.415,0.0363,7,3,1,0.1428,1,1,0,589.65,30.73,0.042,1,1,1,1
浪凡,數位雲端,6165,1846,1575,420,489,0.5,0,0,49869.35,1.01905,1,0.0242,807.555,6700.445,762104.415,0.1079,7,3,4,0.5714,0.9048,0.12,0,589.65,301.2577,0.0052,1,1,1,1
伊雲谷,數位雲端,6689,1036,869,968,754,0.381,0,0,2633.02,1.1081,5,0.0242,19.63,160.44,0.14,0.0758,7,3,2,0.29,1,1,0,589.65,12.8654,0.0054,1,1,1,1
富邦媒,數位雲端,8454,970,799,842,724,0.5483,40,0.0132,97105.68,0.93,35,0.0242,1595.48,13240.45,1524208.69,0.14,9,3,0,0,1,1,0,589.65,589.65,0.005,1,1,1,1
上緯投控,綠能環保,3708,2796,2743,681,466,0.3333,1,0.0034,15849,4.854,1,0.2542,717.953,2048.08,158.82,0.847,8,4,0,0,1,1,117.41,373.76,491.17,0.15,1,1,1,1
鋼聯,綠能環保,6581,1296,1119,969,923,0.1667,0,0,59472,0.3619,3,0.0831,76313.88,9966.68,62544.17,0.525,11,4,1,0.0909,0.9545,1,1074,113051,114125,0.6945,1,1,1,1
基士德-KY,綠能環保,6641,1174.5,998.5,748,602.5,0.3333,1,0.0017,11862,8.7029,3,0.5024,102.15,328.14,176.34,0.3157,7,3,1,0.1429,1,1,6.91,17.2,24.11,0.0177,1,1,1,1
森崴能源,綠能環保,6806,1004,861,868,717,0.11,0,0,2822,30.02,2,0.006,23.1,182.4,141.3,3.7,7,3,1,0.14,0.95,1,62.16,195.48,5.979,0.073,1,1,1,1
雲豹能源,綠能環保,6869,1775,1538,1063.5,973,0.1429,0,0,7278,4.61745,1,0.3062,97.7871,223.70735,136.99905,0.17885,7,4,1,0.1429,0.9351,1,540.455,56534.1,57074.555,0.3561,1,1,1,1
泓德能源,綠能環保,6873,1718,1540,1158,1023,0.346,0,0,2694,0.532,2,0.11,93.4242,119.2747,97.6581,0.042,7,3,1,0.1429,0.9429,1,62.16,195.48,31.23325,0.04535,1,1,1,1
日友,綠能環保,8341,1340,1168,1019,828,0.08,4,0.0115,298088,4.9377,1,0.04455,125231.14,12307.31,149622.435,2.0979,7,3,0,0,1,1,99.0525,19956.635,7901,0.1309,1,1,1,1
可寧衛,綠能環保,8422,1296,1096,889,688,0,11,0.0354,657917,0.1255,4,0.04455,9153.39,15862.42,10059.98,0.0067,8,4,0,0,1,1,6.473,39706.25,39712.72,0.0076,1,1,1,1
昶昕,綠能環保,8438,850,723,682,581,0.2857,4,0.0175,98450,6.77845,2,0.2542,216,15368,358,0.58135,9,3,2,0.2222,1,1,195.36,218.46,413.82,0.08385,1,1,1,1
山林水,綠能環保,8473,574,459,524,453,0.22,1,0.0013,378183.5,2.5316,1,0.2542,4684.695,15615.21,5208.99,1.0523,9,3,1,0.11,0.84,1,100.9165,19962.355,20063.27,0.06925,1,1,1,1
台境*,綠能環保,8476,1597,1449,972,752,0.0769,0,0,478002.5,2.5316,1,0.058,67192.265,14084.865,5208.99,1.0523,7,3,1,0.1429,0.956,1,100.9165,19962.355,23806.86,0.06925,1,1,1,1
中聯資源,綠能環保,9930,1767,1526,1435,1331,0.0833,0,0,213410,20.78,1,0.04455,75599.45,70806.86,298886.87,14.26,15,3,0,0,0.94,1,2.745,39694.81,39697.56,3.865,1,1,1,1
佳龍,綠能環保,9955,938,734,556,480,0.3333,0,0,9262,19.36145,1,0.2542,62.625,255.27,158.82,2.00785,7,3,0,0,0.979,1,62.16,195.48,56.4875,0.04535,1,1,1,1
