公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG
華園,觀光餐旅,2702,513,436,438,368,0.5,2,0.0002,27461,43665,1,0,474.45,927.36,2771.56455,43665,7,3,3,0.4286,0.8143,0.4286,0,1923.55,54,43665,1,1,1,1
國賓,觀光餐旅,2704,787,655,587,474,0.47,28,0.03,529238,0.3522,1,0,2477.44,11247.31,2771.56455,0.0091,15,3,5,0.3333,0.7471,0.4,0,198.8972,198.8972,0.0001,1,1,1,1
六福,觀光餐旅,2705,526,430,488,425,0.553,44,0.0036,867560,0.6946,1,0,1431.73,9627.26,131.8691,0.0089,7,4,3,0.4286,0.9661,1,0,828.4236,688.7237,0.0006,1,1,1,1
第一店,觀光餐旅,2706,610,496,425,406,0.6667,0,0,84751.5,21832.5002,1,0,343328.705,2292.565,2771.56455,21832.501,5,3,2,0.4,1,1,0,168.0986,40588,21832.5001,1,1,1,1
晶華,觀光餐旅,2707,698,584,610,495,0.5079,11,0.0096,314798,134.4642,1,0,12.168,11290.59,2771.56455,4.8279,9,3,3,0.33,0.9057,0.5556,0,797.625,1228.75,0.5249,1,1,1,1
遠雄來,觀光餐旅,2712,575,475,493,395,0.3279,7,0.0018,142042,0.0004,1,0,685225.68,3657.77,2771.56455,0.002,7,3,1,0.14,1,1,0,2583.875,81122,0.0002,1,1,1,1
夏都,觀光餐旅,2722,501,413,419,359,0.5484,8,0.0183,146409,95.1409,2,0,398.3,3766.2,2771.56455,4.8696,9,3,2,0.2222,0.8889,1,0,137.3,137.3,0.8934,1,1,1,1
美食-KY,觀光餐旅,2723,581,481.5,573,483.5,0.36,260,0.0179,1308521,990552.1363,4,0,2002.455,31644.485,2771.56455,1432.5383,7,3,1,0.1429,1,0.4286,0,1954.3486,7664.61,2.00045,1,1,1,1
王品,觀光餐旅,2727,491,408,594,502,0.4104,69,0.0078,1981104,1981104,2,0,915.015,50385.36,5411.26,2865.07,7,3,1,0.1429,0.98,1,0,168.0986,13296,4,1,1,1,1
雄獅,觀光餐旅,2731,530,421,425,390,0.7111,4,0.0033,86935,21832.8473,1,0,915.015,2346.78,2771.56455,21832.50445,7,3,1,0.1429,1,1,0,168.0986,95.65,21832.5003,1,1,1,1
寒舍,觀光餐旅,2739,671,555,552,465,0.458,97,0.0727,635938,0.2725,1,0,2573.18,12903.61,2771.56455,0.0066,9,3,4,0.4444,0.8898,1,0,828.4236,2033.22,0.0009,1,1,1,1
雲品,觀光餐旅,2748,692,578,546,479,0.521,24,0.0347,268502,185.0583,2,0,1048,6693,2771.56455,0.1317,9,3,5,0.5556,1,1,0,797.625,297.335,0.2049,1,1,1,1
八方雲集,觀光餐旅,2753,1091,936,789,721,0.4091,17,0.0128,133157,33.16,1,0,550.6,3171.9,2771.56455,0.93,9,4,2,0.2222,0.9861,1,0,3709.8,3709.8,0.92,1,1,1,1
鳳凰,觀光餐旅,5706,336,239,406,377,0.5,0,0,1063756.5,990644.5292,2,0,723.15,27075.78,2771.56455,1432.60085,9,3,1,0.0011,1,1,0,168.0986,6716.65,2.10245,1,1,1,1
新天地,觀光餐旅,8940,719,593,546,462,0.494,6,0.0147,266383,171.09005,1,0,1810.59,10754.61,2771.56455,4.47045,7,3,2,0.2857,1,1,0,2583.875,877.6425,0.53585,1,1,1,1
好樂迪,觀光餐旅,9943,464,383,419,374,0.052,14,0.005,264264,157.1218,1,0,530.084,14816.22,2771.56455,8.8092,7,2,2,0.2857,0.9643,0.7143,0,1457.95,1457.95,0.8668,1,1,1,1
彰銀,金融保險業,2801,1705,1342,1285,1194,0.5896,1,0.0001,160777,24.32,4,0.0065,1947.9,14413.31,13588.28,2.48,9,3,1,0.1111,0.9704,1,0,435.75,118.63,0.06335,1,1,1,1
京城銀,金融保險業,2809,1069,920,846,763,0.5387,2,0.0021,19719,1.98,6,0.0027,96,2027,17,0.21,7,3,0,0,0.9543,1,0,11.871,11.871,3.71,1,1,1,1
台中銀,金融保險業,2812,1309,1131,1058,876,0.3793,16,0.0058,14358,18.275,4,0.0027,301.277,1737.1,353.8459,2.21625,12,4,2,0.1667,0.9931,1,0,54.2105,211.0653,0.13595,1,1,1,1
旺旺保,金融保險業,2816,1152,998,1005,786,0.42,4,0.0088,10883,98,1,0.0027,235.76585,549,592.79175,492,8,3,1,0.12,0.98,1,0,54.2105,143.10265,0.13595,1,1,1,1
華票,金融保險業,2820,2226,1883,1581,1386,0.125,0,0,2184,0.8781,1,0.0027,176.10935,323,463.18075,0.29855,11,3,2,0.1818,1,1,0,54.2105,0.082,0.0005,1,1,1,1
台產,金融保險業,2832,1042,911,960,728,0.0795,4,0.0044,82409.5,1.495,2,0.00325,59.125,1567.96,10.415,246.105,11,3,5,0.4545,0.977,1,0,92.7855,10.7455,1.915,1,1,1,1
臺企銀,金融保險業,2834,1538,1245,1195,1069,0.4811,4,0.0008,115560.14,21.75,4,0.0074,1062.31,9234.73,2340.07,1.94,15,5,2,0.133,0.989,1,0,102.81,15.03,0.021,1,1,1,1
高雄銀,金融保險業,2836,1545,1286,1185,1085,0.5127,5,0.0459,3729,0.8781,2,0,176.10935,1812.19,463.18075,0.29855,13,3,0,0,0.9145,1,0,54.2105,2.021,0.0577,1,1,1,1
聯邦銀,金融保險業,2838,1009,862,838,737,0.5416,3,0.0114,86166,21.795,2,0.0037,47.1676,834.3723,160.5015,1.49745,9,3,2,0.22,0.99,1,0,173.7,173.7,0.057,1,1,1,1
遠東銀,金融保險業,2845,1467,1230,1167,1037,0.3944,1,0,56274,21.84,4,0,73.9267,869.286,204.4876,2.5294,11,3,3,0.27,0.9481,1,0,102.81,239.56,0.093,1,1,1,1
安泰銀,金融保險業,2849,1174,1022,939,803,0.4957,16,0.0109,29673,9.94,1,0.0027,2.498,2963.26,470.81175,0.33775,11,3,3,0.27,1,1,0,31.92,31.92,1.9335,1,1,1,1
新產,金融保險業,2850,1338,1227,1159,871,0.1739,0,0,179435,5.988,2,0.0006,2518.855,949971.13,8341466.095,562.78,11,3,1,0.0909,0.9659,1,0,411.778,44.88,0.1,1,1,1,1
中再保,金融保險業,2851,2086,1836,1631,1479,0.4474,2,0.0137,3454,0.8781,2,0.0027,176.10935,153.14,463.18075,0.29855,9,3,2,0.2222,1,1,0,54.2105,3.96,0.0577,1,1,1,1
第一保,金融保險業,2852,1178,1053,1040,786,0.1273,2,0,883,0.038,1,0.0027,176.10935,979.909,1.738,0.29855,13,3,1,0.0769,0.967,1,0,54.2105,72.421,0.0577,1,1,1,1
統一證,金融保險業,2855,2433,2161,1782,1163,0.3504,0,0,12198.26,18.65,4,0.0027,135.6,1269.1,260.96,2.1479,19,4,9,0.4737,0.99,1,0,54.2105,75.14,0.1149,1,1,1,1
三商壽,金融保險業,2867,1019,896,872,743,0.4841,2,0.001,145100,1.01,2,0.0038,22.25,1108.92,3.83,1.47275,10,3,2,0.2,0.9769,1,0,435.75,9.62,0.04385,1,1,1,1
華南金,金融保險業,2880,1714,1398,1332,1141,0.5218,42,0.004,304211.32,29.31,2,0.00085,1061.18,17279.97,1836122.287,1.77,19,4,5,0.263,0.9505,1,0,411.778,268.6,0.03675,1,1,1,1
富邦金,金融保險業,2881,1223,1033,1436,1136,0.559,50,0.0032,437978,12.25,4,0.0007,3653,39241,34411,1.2,14,5,2,0.14,0.92,1,0,435.75,912,0.0255,1,1,1,1
國泰金,金融保險業,2882,1160,1014,1320,1088,0.5255,75,0.0013,596154,12.84,8,0.0062,4105.41,55868.85,11947333.52,0.43,13,4,1,0.0769,0.91,1,0,209.135,1246.29,26.84,1,1,1,1
凱基金,金融保險業,2883,1933,1658,1468,1143,0.61,0,0.007,213660,12.265,7,0,1758.97,20270.39,7164.3,0.40775,9,3,1,0.11,0.93,1,0,435.75,488.73,0.045,1,1,1,1
玉山金,金融保險業,2884,1454,1234,1168,1069,0.432,20,0.002,238715,4.1231,8,0.026,1857.3,22104.72,49161.38,0.4139,12,5,2,0.1667,1,0.1167,0,697.8,697.8,0.012,1,1,1,1
元大金,金融保險業,2885,2310,2043,1612,1346,0.5332,24,0.0022,184150,0.63,6,0.0128,1660.71,22449.12,4035.19,186.63,9,4,0,0,1,1,0,435.75,661.18,0.06,1,1,1,1
兆豐金,金融保險業,2886,2091,1539,1450,1173,0.52,56,0.0061,187920,22.12,2,0.01,3011.15,17178.03,415840.08,0.3352,15,5,7,0.47,1,1,0,125.756,125.756,0.0149,1,1,1,1
台新金,金融保險業,2887,1564,1333,1300,1034,0.48,1,0.0001,124582,11.19,6,0.0031,1136,18753,4787606.1,1.788,7,3,1,0.1429,0.9554,1,0,209.135,804.81,0.0723,1,1,1,1
新光金,金融保險業,2888,1247,1083,1198,1017,0.553,12,0.0007,349461,21.65,8,0.0003,2915.24,27260.46,4920.17,0.139,15,3,1,0.067,0.995,1,0,435.75,1907.84,0.12,1,1,1,1
國票金,金融保險業,2889,2072,1846,1417,1010,0.1111,0,0,9696,9.94,2,0.0027,335.9317,3471.24,924.6235,0.4655,13,4,2,0.1538,0.9846,1,0,64.235,64.235,1.9335,1,1,1,1
永豐金,金融保險業,2890,1704,1451,1363,1116,0.3929,28,0.0032,171054,20.2527,8,0.0002,1061.85,16757.39,7029.55,2.1098,7,3,1,0.1429,0.989,1,0,435.75,563.056,0.0667,1,1,1,1
中信金,金融保險業,2891,2102,1902,1557,1259,0.5609,25,0.0018,341939,25.08,4,0.0012,3377,38817,16678897,0.23,7,4,0,0,1,1,0,209.135,1014,0.068,1,1,1,1
第一金,金融保險業,2892,1751,1496,1294,1180,0.511,8,0.0008,201230,23.9,4,0.0318,2470,19409,388,0.35,15,5,7,0.47,0.9484,1,0,435.75,280,0.03,1,1,1,1
王道銀行,金融保險業,2897,1738,1545,1251,1023,0.46,7,0.008,15663,17.9,3,0.0054,225.2523,2772.07,465.987,3.967,14,3,3,0.2143,0.9709,1,0,96.55,96.55,0.157,1,1,1,1
上海商銀,金融保險業,5876,1669,1332,1290,1191,0.2391,12,0.004,53100,2.2506,1,0,707.2,7407.9,941305.5,40.2403,9,3,0,0,1,1,0,386.35,386.35,0.0164,1,1,1,1
合庫金,金融保險業,5880,1910,1514,1456,1344,0.5555,4,0.0004,288706,5.31,4,0.0005,2575.94,25147.26,3671319.95,0.5095,15,4,3,0.2,0.9156,1,0,209.135,300.23,0.0055,1,1,1,1
群益證,金融保險業,6005,1543,1373,1216,845,0.4883,6,0.003,3.8243,0.8781,4,0.0027,30.3588,3954.18,463.18075,0.29855,11,3,0,0,0.9273,0.8182,0,54.2105,36.2515,0.0577,1,1,1,1
群益期,金融保險業,6024,1395,1212,1197,840,0.2857,2,0.0068,3783,1.7182,1,0.0027,16.287,273.382,463.18075,0.1316,7,3,2,0.2857,1,1,0,54.2105,2.021,0.0577,1,1,1,1
永邑-KY,貿易百貨  ,2939,,,,,0.375,0,0,,,1,,,,,,7,3,4,0.57,0.905,1,,,,,1,1,1,1
一零四,數位雲端,3130,1393,1224,1188,1026,0.56,0,0,7112,8.71,2,0,384.99,1040.33,2204.74,0.0369,7,3,1,0.1428,0.9688,1,0,445.2,29.25,0.04,1,1,1,1
浪凡,數位雲端,6165,2494,2311,699,551,0.5,0,0,27961,13.165,1,0,384.99,4212.62,2204.74,1.81845,7,3,0,0.4286,0.9683,0.3571,0,445.2,237.225,7.215,1,1,1,1
富邦媒,數位雲端,8454,975,803,867,743,0.5585,47,0.017,48810,17.62,102,0,384.99,7384.91,2204.74,3.6,9,3,1,0.1111,1,1,0,445.2,445.2,14.39,1,1,1,1
上緯投控,綠能環保,3708,1523,1340,758,620,0.2727,0,0,12850,4.12,2,0,811.43,1225.76,2773.08,0.65,7,4,0,0,0.97,1,245.05,159.48,404.53,0.14,1,1,1,1
鋼聯,綠能環保,6581,1177,1009,814,805,0.0909,0,0,58055,0.389,1,0.0157,71848,9532,15244,0.534,11,3,1,0.0909,0.9091,0.9091,1900,116397,118297,0.8308,1,1,1,1
基士德-KY,綠能環保,6641,708,589,553,491.5,0.3077,1,0.0018,9031,6.0611,2,0.51,59.85,262.8,20.03,0.2165,7,3,1,0.143,1,1,182.19,241.04,206.424,0.1095,1,1,1,1
森崴能源,綠能環保,6806,1624,1460,1068,781,0.1,0,0,3763,35.84,1,0,435.64,116.44,2773.08,1.109,7,3,1,0.1429,0.9464,0,182.19,241.04,8.318,0.079,1,1,1,1
日友,綠能環保,8341,1259,1102,942,705,0.0862,7,0.0195,288030,10.835,1,0.00785,61402,34893.64055,235206.565,2.132,7,3,0,0,1,1,1.86,35609.81,6438,0.1099,1,1,1,1
可寧衛,綠能環保,8422,1129,964,838,647,0,3,0.0191,42784,0.2754,4,0.255,2004.22,611.2811,5526.13,0.0524,6,3,0,0,1,1,2.89,37322.86,37325.75,12.35,1,1,1,1
昶昕,綠能環保,8438,849,733,655,559,0.3333,3,0.0016,22123,5.09055,0,0.255,435.64,13841,2773.08,0.43325,9,3,2,0.2222,1,1,119.33,322.6,441.93,0.1095,1,1,1,1
山林水,綠能環保,8473,575,467,520,464,0.002,0,0,32453.5,5.5552,1,0.26285,31703.11,7226.14055,10385.065,1.0922,9,3,1,0.11,0.84,1,61.11,18822.73,18883.84,6.22995,1,1,1,1
台境*,綠能環保,8476,841,711,586,519,0.1538,0,0,32453.5,5.5552,0,0.00785,31703.11,7226.14055,10385.065,1.0922,7,3,1,0.1429,0.8831,1,61.11,18822.73,18883.84,6.22995,1,1,1,1
中聯資源,綠能環保,9930,1756,1526,1368,1259,0.0857,0,0,220000,22.2525,1,0,74253,69176,464887,0.0484,15,3,0,0,0.89,1,0.83,33896.76,33897.59,3.4287,1,1,1,1
佳龍,綠能環保,9955,754,599,527,429,0.2857,0,0,14216,5.09055,1,0.255,435.64,744.28,2773.08,0.43325,7,3,0,0,0.9286,1,182.19,241.04,13.83,0.1095,1,1,1,1
